Claim_topic_id|Evidence_topic_id|Claim_text|Label|Evidence Label|Evidence_text|Article_topic_id|Reason
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_519|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||Image source, Getty ImagesElectric cars will no longer be exempt from vehicle excise duty from April 2025, the chancellor has said.|Electric_vehicles_8543|
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_520|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||In another change unveiled in the Autumn Statement, the exemption for electric cars from the expensive car supplement has also been removed.|Electric_vehicles_8543|
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_521|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||Under the plans laid out today, electric cars registered from April 2025 will pay the lowest rate of 10 in the first year, then move to the standard rate which is currently 165.The standard rate will also apply to electric vehicles first registered after April 2017.The chancellor said company car tax rates for electric vehicles will remain lower than for traditionally fuelled vehicles.|Electric_vehicles_8543|
Claims_Electric_Vehicles_86|Evidence_Electric_Vehicles_522|From 2025, electric vehicles will no longer be exempt from vehicle excise duty, according to the chancellor, with the aim of making the motoring tax system fairer as half of all new vehicles are expected to be electric by then.|T||"Unfortunately the chancellor's EV taxation actions will dim the incentive to switch to electric vehicles,"" said Edmund King, AA president."|Electric_vehicles_8543|
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_523|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T||"In his Autumn statement, the chancellor said half of all new vehicles would be electric by 2025 and the decision was designed ""to make our motoring tax system fairer""."|Electric_vehicles_8544|"In his Autumn statement, the chancellor said half of all new vehicles would be electric by 2025 and the decision was designed ""to make our motoring tax system fairer""."
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_524|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T||"Edmund King, AA president, said his organisation understood electric cars would need to be taxed, but said the measures in the Autumn Statement would ""slow the road to electrification"" and ""dim the incentive to switch""."|Electric_vehicles_8544|
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_525|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T||Nissan, which makes several electric models, said it was concerned about the potential impact on sales of the new tax.|Electric_vehicles_8544|
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_526|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T||Electric vehicles registered from April 2025 will pay the lowest rate of vehicle excise duty (VED) in the first year, then move to the standard VED rate, currently 165.|Electric_vehicles_8544|
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_527|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T|| Car makers have expressed dismay over plans to make electric cars subject to vehicle excise duty, in line with petrol, diesel and hybrid vehicles.|Electric_vehicles_8544|
Claims_Electric_Vehicles_87|Evidence_Electric_Vehicles_528|Starting from April 2025, electric car drivers will be required to pay a tax, a measure that Nissan and the AA fear may slow the transition to electric vehicles.|T||"The firm's spokesperson said the government decision to extend the tax to electric vehicles, while pushing for their accelerated rollout, was ""at odds with the country's net-zero ambitions""."|Electric_vehicles_8544|
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_529|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||Instead of driving into Doha ahead of Wales' first game against the USA on Monday, they flew in with a trophy - the car's wheel trim to hand to the players, as well as hundreds of messages of support from back home.|Electric_vehicles_8545|They had feared a lack of electric car charging points in countries such as North Macedonia and Serbia would be sticking points - but in the end it was the law in Saudi Arabia that was their undoing, with right-hand drive cars not allowed in.
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_530|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||"""Despite their journey ending in Jordan, the group were some of the first Wales fans to arrive in Doha - but instead of realising their dream by arriving in an electric car, named Morris, they flew in on Thursday."|Electric_vehicles_8545|
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_531|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||Wales fans driving to World Cup in electric carWales squad arrive in Qatar for World CupSuspect held after 5 killed at Colorado gay clubIran captain voices solidarity with protests at homeProminent Iranian actresses arrested - state mediaWhy US election results are taking so longWeekly quiz: What was Trump's nickname for rival?Controversial World Cup set to get under wayKatty Kay: My interview with election-denier Kari LakeDropbox' babies - the surrendered infants in USHow a North Korean defector became a fight champion.|Electric_vehicles_8545|
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_532|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||They could drive back to Israel and get a ferry around the middle east to Qatar - but that is a two-week journey which would have meant missing Wales' first match.|Electric_vehicles_8545|
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_533|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||The aim had been to get through 18 countries to Qatar in an electric car - but after successfully driving through 17, the dream ended at the border of the tournament host's neighbour.|Electric_vehicles_8545|
Claims_Electric_Vehicles_88|Evidence_Electric_Vehicles_534|Wales fans hoped to drive to the World Cup in Qatar in an electric car, but due to Saudi Arabia's laws against right-hand drive cars, they ended up flying instead, bringing with them a wheel trim from the car as a trophy to hand to the players.|T||They didn't quite complete the 5,000-mile (8,000km) journey by car, but hope that at least being in Qatar with about 2,500 other spectators will inspire the players.|Electric_vehicles_8545|
Claims_Electric_Vehicles_89|Evidence_Electric_Vehicles_535|The removal of subsidies for new vehicles in China might decrease the demand for Electric Vehicles (EVs), even though they have been selling quickly, which could influence the global EV market.|F||Nearly a quarter of all cars newly registered in China are now electric or plug-in hybrid vehicles, meaning that the country is ahead of Europe and well ahead of the US in adoption of these technologies. Half the world's EVs are sold in China.|Electric_vehicles_8546|Nearly a quarter of all cars newly registered in China are now electric or plug-in hybrid vehicles, meaning that the country is ahead of Europe and well ahead of the US in adoption of these technologies. Half the world's EVs are sold in China. The Hong Guang Mini is currently China's most popular EV. But there are a host of options at the other end of the price scale, such as Tesla's Model Y (£49,000) or Xpeng's P7 (£30,410). Both are in the list of top 10 best-selling EVs in China.
