Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Old Reason,Reason
136,E_3,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,"""Canada is going to mandate psychiatric medication for those that refuse mRNA injections or any kind of vaccination,"" ",covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated",
136,E_4,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,"Canada mandated psychiatric medication for unvaccinated patients, but saying that it was suggested by the CPSO is also misleading.",covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated",
136,E_5,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,"""This has come out recently out of the College of Physicians and Surgeons of Ontario. The College sent out a letter or a memo to all the doctors in Ontario suggesting to them -- now so far they're not mandating it, they're just suggesting it -- that any of their unvaccinated patients, that they should consider that they have a mental problem and that they should be put on psychiatric medication.""",covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated",
136,E_6,Canada will not mandate psychiatric medication for people refusing the vaccine,T,,"""This false interpretation that is being disseminated has no basis in fact or reality.""",covid vaccine_4135,"Providing psychiatric medication for people refusing the vaccine was suggested, not mandated",
137,E_1,China used Western COVID-19 vaccines,F,,But it still refuses to use Western mRNA vaccines to innoculate the population more quickly. ,covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,China refused to use Western Vaccines and instead use their own.
137,E_2,China used Western COVID-19 vaccines,F,,China's hesitancy to use Western vaccine technology is contributing to the mass protests against its COVID-19 restrictions.,covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,
137,E_3,China used Western COVID-19 vaccines,F,,hesitancy to use Western vaccine technology may be hampering China's response to the pandemic,covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,
137,E_4,China used Western COVID-19 vaccines,F,,"Despite that, China is still refusing to approve and distribute Western vaccines to innoculate its citizens.",covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,
137,E_5,China used Western COVID-19 vaccines,F,,"In lieu of the Western vaccines, which are based on mRNA, China has been relying on its own brand of jabs",covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,
137,E_6,China used Western COVID-19 vaccines,F,,Germany this week suggested China should use Western vaccines to speed up the process and protect the country from the virus,covid vaccine_4138,China refused to use Western Vaccines and instead use their own.,
138,E_1,"China did not have ""zero-COVID"" policies",F,,"As protests flare up in Chinese cities, the country's government has promised to accelerate the COVID-19 vaccine rollout to better protect its citizens from the virus and to pull back on unpopular ""zero COVID"" policies.",covid vaccine_4138,China had zero-covid policies,China had zero-covid policies
138,E_2,"China did not have ""zero-COVID"" policies",F,,"China's strict ""zero-COVID"" policies",covid vaccine_4138,China had zero-covid policies,
138,E_3,"China did not have ""zero-COVID"" policies",F,,Widespread protests across China over the government’s zero-COVID policy,covid vaccine_4156,China had zero-covid policies,
138,E_4,"China did not have ""zero-COVID"" policies",F,,China over the government’s zero-COVID policy ,covid vaccine_4161,China had zero-covid policies,
138,E_5,"China did not have ""zero-COVID"" policies",F,,"As protests flare up in Chinese cities, the country's government has promised to accelerate the COVID-19 vaccine rollout to better protect its citizens from the virus and to pull back on unpopular ""zero COVID"" policies.",covid vaccine_4173,China had zero-covid policies,
138,E_6,"China did not have ""zero-COVID"" policies",F,,"Public health experts told Insider that China's strict ""zero-COVID"" policies which require many people to show negative PCR tests when they want to go out in public aren't a long-term solution.",covid vaccine_4173,China had zero-covid policies,
139,E_1,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,"vital that everyone eligible, particularly health and social care staff, get their flu and Covid vaccinations.",covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.
139,E_2,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,"The flu and Covid vaccines are the best defence we have against them, so it is vital to make sure that you get both life-saving jabs to keep yourself, those you care for and your loved ones safe.",covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,
139,E_3,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,"All frontline health and social care workers, including clinical and non-clinical staff, are now eligible for the Covid booster vaccine, and the flu vaccine should be offered by their employer. ",covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,
139,E_4,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,"As health and social care professionals, it’s important to recognise that vaccinations offer the best protection against these viruses",covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,
139,E_5,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,we are urging all healthcare staff to do the same again this year by getting vaccinated against both COVID-19 and flu.,covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,
139,E_6,frontline health and care staff shouldn't get both COVID-19 and flu vaccines,F,,"There are different variants of the flu virus that often change annually, which is why you should get the vaccine each year if you can. Immunity from COVID-19 (either from the vaccine or having had the virus) wanes over time so, for the best protection for yourself, your colleagues and your patients you will need another dose.",covid vaccine_4142,It is recommended that health care and support staff get both vaccines to protect themselves and those they care for.,
140,E_1,Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped,F,,"Federal funding for COVID-19 vaccines is running out. The government has footed the bill since the vaccines became available in late 2020. Once it steps away, COVID vaccination will be privatized. Doctors will have to pay for the vaccine doses upfront and hope that they make their money back.",covid vaccine_4144,"Once government funding finishes, pediatricians will have to buy COVID-19 vaccines","Once government funding finishes, pediatricians will have to buy COVID-19 vaccines"
140,E_2,Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped,F,,"Since the federal government has been paying for the vaccine, Chung doesn’t lose any money from waste. But that will change when she has to start paying for the COVID vaccine upfront. ",covid vaccine_4144,"Once government funding finishes, pediatricians will have to buy COVID-19 vaccines",
140,E_3,Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped,F,,"A Pfizer spokesperson did, saying in an email that the company expects to have single-dose vials of COVID vaccine available early next year. Chung said that would help cut down on waste, but she would still have to pay for the vials upfront.",covid vaccine_4144,"Once government funding finishes, pediatricians will have to buy COVID-19 vaccines",
140,E_4,Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped,F,,"Like Chung, pediatrician Suzanne Berman in Crossville, Tennessee, won’t be able to keep giving COVID shots if she has to pay for them upfront. ",covid vaccine_4144,"Once government funding finishes, pediatricians will have to buy COVID-19 vaccines",
140,E_5,Pediatricians won't have to pay for COVID-19 vaccines once funding is stopped,F,,"And some of the public clinics pediatricians are planning to send their patients to get federal COVID funding. Once that runs out, Levitt said some of them will probably stop giving COVID shots.",covid vaccine_4144,"Once government funding finishes, pediatricians will have to buy COVID-19 vaccines",
